province_id,province_name,pixel_count,centroid_x,centroid_y,longitude,latitude,mean_red,mean_green,mean_blue,luma_80_ratio,luma_100_ratio,luma_120_ratio
249,Ayrshire,359,2737.281,415.777,-5.03173,53.45709,10.067,71.671,204.301,0.000000,0.000000,0.000000
250,Perth,234,2745.218,389.568,-4.52442,55.76059,12.778,72.812,209.274,0.000000,0.000000,0.000000
251,Aberdeen,563,2761.909,375.972,-3.45749,56.95562,9.636,67.263,196.829,0.000000,0.000000,0.000000
252,Inverness,498,2732.207,380.189,-5.35610,56.58497,10.098,70.749,206.645,0.000000,0.000000,0.000000
253,Outer Hebrides,184,2698.848,359.647,-7.48842,58.39042,8.000,60.467,175.495,0.000000,0.000000,0.000000
254,Poznan,480,3063.873,481.842,15.84415,47.65063,16.000,120.077,206.121,1.000000,0.170833,0.000000
255,Kalisz,243,3084.309,493.700,17.15041,46.60843,16.000,124.576,208.733,1.000000,0.823045,0.000000
256,Plock,206,3119.762,475.199,19.41661,48.23446,16.000,117.743,206.573,1.000000,0.009709,0.000000
257,Mazovia,441,3138.093,490.844,20.58833,46.85945,16.000,119.034,209.079,1.000000,0.124717,0.000000
258,Lodz,311,3101.331,501.579,18.23850,45.91593,16.000,123.846,212.354,1.000000,0.688103,0.000000
259,Sandomir,401,3138.646,511.334,20.62367,45.05852,16.000,124.853,211.968,1.000000,0.788030,0.000000
260,Galicien,487,3157.485,507.228,21.82785,45.41942,16.000,122.977,211.462,1.000000,0.716632,0.000000
261,Halicz,487,3206.368,561.706,24.95247,40.63128,16.000,131.887,214.337,1.000000,1.000000,0.000000
262,Krakow,276,3113.163,523.250,18.99480,44.01123,16.000,127.362,214.707,1.000000,1.000000,0.000000
263,Ratibor,224,3093.879,529.013,17.76218,43.50468,16.000,130.321,215.951,1.000000,1.000000,0.000000
264,Breslau,301,3073.578,506.442,16.46451,45.48851,16.000,124.093,209.532,1.000000,0.684385,0.000000
265,Moravia,278,3061.406,540.234,15.68649,42.51851,16.000,132.773,214.928,1.000000,1.000000,0.000000
266,Bohemia,294,3034.204,528.085,13.94770,43.58628,16.000,136.969,215.150,1.000000,1.000000,0.000000
267,Plsen,307,3016.293,535.215,12.80283,42.95962,16.000,133.723,215.687,1.000000,1.000000,0.000000
268,Bessarabia,400,3218.730,584.168,25.74268,38.65715,16.000,134.530,215.250,1.000000,1.000000,0.000000
269,Podlasia,508,3160.959,476.569,22.04991,48.11406,15.398,116.768,208.272,1.000000,0.000000,0.000000
270,Troki,331,3187.795,435.894,23.76528,51.68898,14.375,106.051,207.432,1.000000,0.000000,0.000000
271,Samogitia,951,3160.596,407.580,22.02675,54.17750,14.627,106.580,206.967,1.000000,0.000000,0.000000
272,Lithuania,371,3211.981,436.957,25.31129,51.59559,14.636,105.903,210.987,1.000000,0.000000,0.000000
273,Letgallen,689,3230.984,393.814,26.52597,55.38742,14.091,104.158,209.216,1.000000,0.000000,0.000000
274,Pskov,692,3247.186,354.208,27.56163,58.86843,15.220,104.230,205.386,0.985549,0.000000,0.000000
275,Polotsk,682,3259.172,403.774,28.32773,54.51203,14.173,102.815,208.487,1.000000,0.000000,0.000000
276,Minsk,797,3237.172,447.610,26.92150,50.65930,14.400,106.915,211.670,1.000000,0.000000,0.000000
277,Grodno,546,3177.855,484.335,23.12996,47.43148,15.282,116.328,208.993,1.000000,0.000000,0.000000
278,Polesia,557,3210.483,485.808,25.21553,47.30204,14.826,114.257,208.214,1.000000,0.000000,0.000000
279,Volhynia,734,3201.226,506.247,24.62383,45.50567,15.975,119.898,211.074,1.000000,0.217984,0.000000
280,Kiev,520,3274.650,513.854,29.31712,44.83706,14.885,116.587,209.383,1.000000,0.000000,0.000000
281,Podolia,644,3236.668,548.239,26.88927,41.81492,16.000,127.188,214.449,1.000000,0.979814,0.000000
282,Yedisan,1060,3280.829,586.236,29.71210,38.47536,15.883,123.358,206.019,0.993396,0.740566,0.000000
283,Zaporozhia,815,3336.953,568.901,33.29958,39.99897,15.130,122.842,206.731,1.000000,0.506748,0.000000
284,Crimea,491,3335.945,618.208,33.23512,35.66534,15.542,125.503,204.562,0.967413,0.851324,0.000000
285,Kaffa,252,3359.024,626.706,34.71033,34.91839,15.480,124.821,203.377,0.956349,0.793651,0.000000
286,Azow,292,3415.007,585.401,38.28879,38.54877,15.962,118.240,204.795,0.993151,0.085616,0.000000
287,Kouban,928,3413.041,611.772,38.16313,36.23102,15.822,128.488,206.119,0.998922,0.926724,0.000000
288,Cherkassk,1164,3460.277,561.624,41.18251,40.63854,16.000,129.875,206.709,1.000000,1.000000,0.000000
289,Chernigov,671,3303.742,495.416,31.17670,46.45760,14.556,112.398,207.842,1.000000,0.000000,0.000000
290,Poltava,1013,3347.520,539.304,33.97502,42.60023,14.986,118.373,207.153,1.000000,0.012833,0.000000
291,Kharkov,1034,3382.108,532.599,36.18590,43.18957,15.737,117.165,208.450,1.000000,0.000000,0.000000
292,Mogilyov,580,3279.176,459.709,29.60641,49.59592,14.033,105.805,208.143,1.000000,0.000000,0.000000
293,Smolensk,997,3308.943,432.859,31.50913,51.95579,14.078,102.298,211.436,1.000000,0.000000,0.000000
294,Tver,484,3367.545,383.876,35.25504,56.26090,13.895,90.343,209.733,0.840909,0.000000,0.000000
295,Moskva,638,3387.497,411.304,36.53034,53.85023,14.434,94.179,211.351,1.000000,0.000000,0.000000
296,Kaluga,563,3366.144,431.469,35.16545,52.07793,14.535,100.172,212.876,1.000000,0.000000,0.000000
297,Bryansk,863,3339.422,452.917,33.45736,50.19288,13.868,106.663,211.067,1.000000,0.000000,0.000000
298,Kursk,923,3378.052,500.017,35.92662,46.05316,15.915,114.925,211.621,1.000000,0.000000,0.000000
299,Voronezh,1365,3416.908,507.722,38.41034,45.37603,16.000,119.085,209.615,1.000000,0.098901,0.000000
300,Tula,912,3393.879,448.350,36.93831,50.59426,15.610,107.401,213.510,1.000000,0.000000,0.000000
301,Ryazan,646,3424.144,437.594,38.87284,51.53955,16.000,108.981,210.875,1.000000,0.000000,0.000000
302,Tambow,1662,3443.922,471.934,40.13705,48.52139,16.000,118.540,208.792,1.000000,0.103490,0.000000
303,Saratow,1274,3512.801,498.510,44.53986,46.18563,16.000,124.401,209.224,1.000000,0.662480,0.000000
304,Pensa,1634,3498.009,458.147,43.59430,49.73318,16.000,122.081,211.595,1.000000,0.532436,0.000000
305,Perm,2349,3680.393,382.035,55.25236,56.42271,15.256,107.822,212.415,1.000000,0.000000,0.000000
306,Nijni-Novgorod,1233,3502.409,394.440,43.87556,55.33239,15.987,111.339,208.670,1.000000,0.000000,0.000000
307,Vladimir,713,3434.762,416.748,39.55152,53.37180,15.397,104.084,207.832,1.000000,0.000000,0.000000
308,Yaroslavl,381,3420.984,366.465,38.67087,57.79120,13.693,90.213,209.079,0.837270,0.000000,0.000000
309,Olonets,2861,3337.276,277.447,33.32023,65.61504,14.764,96.850,205.571,0.868927,0.000000,0.000000
310,Novgorod,1101,3300.952,342.873,30.99834,59.86469,14.658,102.095,206.751,1.000000,0.000000,0.000000
311,Kholm,1139,3280.730,358.826,29.70578,58.46254,15.224,102.222,206.490,1.000000,0.000000,0.000000
312,Vologda,1056,3393.074,299.412,36.88682,63.68450,14.062,96.508,209.330,0.964962,0.000000,0.000000
313,Archangelsk,1707,3360.251,228.424,34.78875,69.92366,14.448,97.252,205.865,0.911541,0.000000,0.000000
314,Ustyug,848,3422.008,329.801,38.73632,61.01361,14.070,93.244,208.904,0.878538,0.000000,0.000000
315,Finnmark,5880,3190.579,59.560,23.94328,84.76528,8.981,60.018,191.425,0.000000,0.000000,0.000000
316,Kocaeli,372,3273.927,708.718,29.27093,27.71035,16.000,156.067,210.634,0.997312,0.970430,0.505376
317,Hüdavendigar,472,3254.072,722.970,28.00176,26.45769,15.958,167.890,213.915,1.000000,1.000000,0.953390
318,Sugla,261,3228.843,756.969,26.38911,23.46949,16.000,170.157,208.640,1.000000,1.000000,0.915709
319,Mentese,496,3253.556,777.849,27.96881,21.63438,15.988,180.726,211.933,1.000000,0.989919,0.965726
320,Rhodes,72,3235.014,789.917,26.78356,20.57373,16.000,157.708,207.875,1.000000,0.930556,0.694444
321,Cyprus,282,3324.465,814.904,32.50128,18.37756,15.982,171.996,206.755,1.000000,0.982270,0.854610
322,Kütahya,481,3264.894,737.884,28.69351,25.14695,16.000,173.979,215.410,1.000000,1.000000,1.000000
323,Konya,527,3305.822,758.000,31.30962,23.37891,16.000,178.797,216.256,1.000000,1.000000,1.000000
324,Karaman,598,3323.301,773.341,32.42691,22.03056,16.000,181.875,215.779,1.000000,1.000000,1.000000
325,Kastamonu,420,3328.826,696.064,32.78008,28.82247,16.000,159.707,214.414,1.000000,0.997619,0.885714
326,Ankara,674,3311.398,729.150,31.66604,25.91456,16.000,168.978,215.145,1.000000,1.000000,1.000000
327,Adana,707,3359.167,773.584,34.71948,22.00920,15.982,176.089,211.682,0.998586,0.994342,0.968883
328,Sinop,352,3352.614,696.077,34.30059,28.82138,16.000,155.594,213.188,0.991477,0.963068,0.735795
329,Sivas,641,3385.877,732.754,36.42678,25.59784,16.000,170.529,214.727,1.000000,1.000000,1.000000
330,Trebizond,549,3425.179,709.080,38.93897,27.67850,16.000,161.911,213.131,1.000000,0.989071,0.930783
331,Erzurum,576,3447.503,725.648,40.36599,26.22238,16.000,166.816,215.151,1.000000,1.000000,1.000000
332,Marash,382,3380.029,760.141,36.05298,23.19070,16.000,176.762,217.275,1.000000,1.000000,1.000000
333,The Baleares,111,2852.072,730.802,2.30574,25.76937,16.405,130.360,201.081,0.945946,0.864865,0.000000
334,Tangiers,165,2714.873,810.788,-6.46410,18.73935,20.636,152.994,207.679,1.000000,1.000000,0.581818
335,Mellila,235,2749.383,816.689,-4.25819,18.22066,20.200,152.051,213.089,0.978723,0.961702,0.672340
336,Tlemcen,487,2784.795,827.103,-1.99466,17.30543,21.501,155.595,217.086,1.000000,1.000000,0.926078
337,Oran,185,2795.470,806.973,-1.31227,19.07464,20.443,146.292,208.892,0.994595,0.951351,0.400000
338,Al-Djazair,327,2850.294,791.101,2.19206,20.46965,17.743,143.538,212.630,1.000000,0.954128,0.000000
339,Kabylia,639,2883.315,789.878,4.30278,20.57713,17.915,143.501,213.376,0.995305,0.982786,0.000000
340,Constantine,548,2916.735,798.712,6.43905,19.80073,19.515,147.372,217.443,1.000000,1.000000,0.000000
341,Tunis,294,2965.847,789.677,9.57828,20.59481,17.837,134.500,206.738,0.965986,0.894558,0.000000
342,Toubkhal,223,2703.363,837.601,-7.19979,16.38273,20.453,161.996,214.278,1.000000,1.000000,0.910314
343,Fez,728,2738.611,830.148,-4.94672,17.03774,21.287,157.821,216.453,1.000000,1.000000,0.972527
344,Marrakech,323,2683.294,870.724,-8.48262,13.47148,21.294,173.359,216.424,1.000000,1.000000,1.000000
345,Safi,194,2665.268,869.428,-9.63486,13.58544,21.088,172.211,211.696,1.000000,1.000000,1.000000
346,Figuig,948,2734.744,878.133,-5.19394,12.82035,21.497,170.201,216.541,1.000000,1.000000,1.000000
347,Ifni,462,2621.820,940.799,-12.41205,7.31261,16.266,181.656,209.539,1.000000,1.000000,0.991342
348,Sus,785,2674.540,907.434,-9.04218,10.24502,21.136,184.460,217.102,1.000000,1.000000,1.000000
349,Atlas,725,2769.251,854.637,-2.98822,14.88540,21.748,163.314,216.779,1.000000,1.000000,1.000000
350,Aures,1069,2857.744,837.892,2.66828,16.35711,19.923,156.766,216.415,1.000000,1.000000,0.769878
351,Biskra,769,2901.411,824.573,5.45951,17.52772,18.079,145.490,210.843,1.000000,1.000000,0.037711
352,Gafsa,1162,2934.857,843.718,7.59740,15.84512,17.381,146.377,208.033,0.996558,0.968158,0.059380
353,Tataouine,585,2967.776,851.896,9.70160,15.12635,18.421,151.359,210.930,0.996581,0.965812,0.442735
354,Tripolitania,320,3013.428,862.597,12.61970,14.18582,16.000,163.363,210.684,0.993750,0.993750,0.775000
355,Sirt,924,3080.343,897.022,16.89693,11.16021,15.728,196.532,209.495,1.000000,0.996753,0.967532
356,Cyrenaica,1181,3128.186,882.164,19.95509,12.46603,15.102,200.693,207.945,1.000000,1.000000,0.995766
357,Darnah,623,3160.596,867.398,22.02670,13.76384,15.669,198.915,208.772,1.000000,0.987159,0.956661
358,Alexandria,320,3259.100,892.938,28.32315,11.51917,15.887,184.197,206.234,1.000000,1.000000,0.987500
359,Fayyum,338,3281.417,920.746,29.74968,9.07510,15.710,186.763,207.914,1.000000,1.000000,1.000000
360,Qus,345,3320.725,973.206,32.26223,4.46433,16.000,201.568,213.684,1.000000,1.000000,1.000000
361,Cairo,199,3293.131,909.558,30.49841,10.05840,15.829,188.196,209.945,1.000000,1.000000,1.000000
362,Rosetta,183,3282.514,884.470,29.81977,12.26338,15.585,180.016,205.874,1.000000,0.994536,0.956284
363,Damietta,179,3298.067,885.240,30.81394,12.19568,15.503,177.788,207.352,1.000000,0.977654,0.916201
364,Gaza,440,3333.336,888.698,33.06838,11.89180,15.973,187.550,209.802,1.000000,1.000000,0.972727
365,Sinai,786,3337.204,917.420,33.31557,9.36740,15.939,191.606,214.132,1.000000,0.988550,0.965649
366,The Canarias,105,2578.619,932.914,-15.17350,8.00558,15.714,156.010,195.124,0.990476,0.847619,0.723810
367,The Azores,112,2385.357,757.777,-27.52689,23.39852,15.884,132.000,205.357,0.919643,0.758929,0.000000
368,Madeira,51,2540.882,855.725,-17.58565,14.78975,15.725,144.745,201.392,0.941176,0.745098,0.372549
369,Orkney,67,2758.776,334.657,-3.65778,60.58681,8.000,59.075,169.881,0.000000,0.000000,0.000000
370,Reykjavik,3290,2478.334,150.461,-21.58378,76.77585,8.828,59.774,192.677,0.000000,0.000000,0.000000
371,Akureyri,4378,2543.622,145.764,-17.41053,77.18871,8.792,56.743,192.299,0.000000,0.000000,0.000000
372,Tyrone,393,2694.728,434.583,-7.75178,51.80426,13.606,79.165,200.374,0.000000,0.000000,0.000000
373,Meath,276,2704.594,452.232,-7.12111,50.25306,14.891,83.236,196.736,0.170290,0.000000,0.000000
374,Leinster,206,2702.888,475.073,-7.23015,48.24555,14.893,89.782,196.597,0.694175,0.000000,0.000000
375,Munster,277,2668.715,467.477,-9.41454,48.91320,14.383,91.765,201.895,0.689531,0.000000,0.000000
376,Connaught,395,2659.099,451.266,-10.02920,50.33796,14.352,85.218,198.357,0.192405,0.000000,0.000000
377,Aleppo,436,3388.073,794.289,36.56719,20.18944,16.000,181.576,215.594,1.000000,1.000000,1.000000
378,Tripoli,304,3369.855,820.799,35.40268,17.85943,16.000,183.391,211.234,1.000000,1.000000,1.000000
379,Jerusalem,211,3351.754,887.280,34.24561,12.01644,15.815,192.953,213.839,1.000000,0.981043,0.976303
380,Al Karak,340,3368.785,883.197,35.33429,12.37526,15.306,197.753,214.841,1.000000,1.000000,1.000000
381,Ajlun,245,3368.327,866.755,35.30496,13.82035,16.000,196.069,213.216,1.000000,1.000000,1.000000
382,Damascus,396,3374.000,844.667,35.66761,15.76172,16.000,194.513,214.710,1.000000,1.000000,1.000000
383,Tabuk,842,3378.726,931.932,35.96968,8.09189,16.000,206.105,215.765,1.000000,1.000000,1.000000
384,Medina,1165,3420.888,985.052,38.66469,3.42313,14.910,215.548,216.634,1.000000,1.000000,1.000000
385,Mecca,390,3431.541,1040.944,39.34566,-1.48918,15.656,215.779,216.505,1.000000,1.000000,1.000000
386,Bishah,824,3479.157,1088.267,42.38927,-5.64847,16.000,215.760,216.752,1.000000,1.000000,1.000000
387,Mokha,262,3489.534,1186.401,43.05262,-14.27350,16.000,206.584,209.786,1.000000,1.000000,1.000000
388,Aden,598,3520.808,1178.339,45.05163,-13.56499,15.931,211.020,214.570,1.000000,0.998328,0.998328
389,Mukalla,629,3552.933,1163.561,47.10511,-12.26612,14.983,212.525,215.401,1.000000,0.993641,0.990461
390,Sana'a,385,3492.917,1147.990,43.26883,-10.89752,15.475,215.870,216.610,1.000000,1.000000,1.000000
391,Najran,917,3509.248,1108.325,44.31270,-7.41137,15.588,216.000,217.000,1.000000,1.000000,1.000000
392,Al-Arid,546,3540.337,994.830,46.29995,2.56380,15.619,213.430,218.187,1.000000,1.000000,1.000000
393,Jabal Shammar,2971,3455.254,952.120,40.86144,6.31759,15.140,212.823,216.487,1.000000,1.000000,1.000000
394,El Catif,1066,3561.154,953.341,47.63057,6.21031,15.826,198.136,209.749,1.000000,0.990619,0.961538
395,Qatar,573,3599.569,992.206,50.08608,2.79440,15.148,193.086,206.197,1.000000,0.982548,0.947644
396,Bahrain,44,3594.364,972.023,49.75336,4.56831,14.864,169.773,195.182,1.000000,0.772727,0.772727
397,Bani Yas,555,3641.195,1012.198,52.74681,1.03727,15.339,198.757,206.769,1.000000,0.994595,0.983784
398,Qawasim,685,3672.815,995.182,54.76798,2.53279,15.912,198.112,209.164,0.998540,0.985401,0.979562
399,Suhar,253,3688.723,1004.889,55.78487,1.67965,15.984,202.020,211.739,1.000000,0.992095,0.932806
400,Muscat,310,3717.990,1021.316,57.65563,0.23589,15.352,205.794,210.519,1.000000,0.977419,0.974194
401,Dhofar,664,3651.089,1115.532,53.37926,-8.04477,14.608,211.697,214.825,1.000000,0.990964,0.984940
402,Mahra,503,3601.557,1145.167,50.21314,-10.64944,14.638,211.944,214.292,1.000000,0.988072,0.988072
403,Nizwa,875,3693.011,1032.498,56.05897,-0.74692,15.209,208.997,211.816,1.000000,1.000000,1.000000
404,Liwa,580,3650.226,1024.957,53.32410,-0.08410,14.262,202.005,207.747,1.000000,1.000000,1.000000
405,Tadmor,1103,3411.891,828.267,38.08964,17.20314,16.000,187.971,215.824,1.000000,1.000000,1.000000
406,Haditha,752,3467.988,832.210,41.67537,16.85653,16.000,184.650,211.957,1.000000,1.000000,1.000000
407,Ar Raqqa,831,3422.107,798.238,38.74264,19.84234,16.000,181.059,216.486,1.000000,1.000000,1.000000
408,Basra,259,3552.000,900.691,47.04545,10.83769,16.000,180.494,206.637,1.000000,0.992278,0.949807
409,Karballa,415,3486.988,856.718,42.88985,14.70251,15.499,184.116,206.569,1.000000,1.000000,1.000000
410,Baghdad,578,3500.941,845.926,43.78175,15.65107,15.135,179.161,206.000,1.000000,1.000000,1.000000
411,Mosul,524,3478.819,790.960,42.36767,20.48204,16.000,178.090,214.323,1.000000,1.000000,1.000000
412,Ahvaz,953,3571.774,887.485,48.30944,11.99841,15.882,182.957,207.365,1.000000,0.997901,0.983211
413,Lorestan,402,3567.485,848.358,48.03527,15.43727,16.000,183.871,215.445,1.000000,1.000000,1.000000
414,Hamadan,597,3574.030,822.580,48.45363,17.70297,16.000,180.682,216.203,1.000000,1.000000,1.000000
415,Kirkuk,399,3499.140,811.865,43.66664,18.64471,15.729,179.464,211.476,1.000000,1.000000,1.000000
416,Azerbaijan,428,3532.612,761.727,45.80617,23.05137,16.000,173.519,215.035,1.000000,1.000000,1.000000
417,Gilan,194,3587.155,780.433,49.29256,21.40726,16.000,176.624,213.639,1.000000,0.989691,0.932990
418,Diyarbakir,521,3432.090,761.044,39.38077,23.11135,16.000,174.931,217.146,1.000000,1.000000,1.000000
419,Yerevan,489,3500.454,720.211,43.75061,26.70024,16.000,164.319,215.141,1.000000,0.995910,0.957055
420,Ganja,354,3525.774,711.681,45.36908,27.44993,16.000,167.113,213.802,1.000000,1.000000,1.000000
421,Shirvan,552,3570.668,726.830,48.23875,26.11848,15.942,163.875,209.937,0.992754,0.969203,0.858696
422,Imereti,429,3475.718,681.096,42.16947,30.13808,16.000,158.298,215.473,1.000000,1.000000,0.962704
423,Kartli,300,3505.110,699.923,44.04822,28.48330,16.000,163.873,214.047,1.000000,1.000000,0.986667
424,Ardabil,563,3549.398,748.604,46.87913,24.20473,16.000,174.321,216.071,1.000000,1.000000,1.000000
425,Dagestan,296,3565.247,698.510,47.89218,28.60751,16.000,159.797,210.919,0.996622,0.952703,0.807432
426,Amol,279,3608.699,790.283,50.66968,20.54152,16.000,189.523,214.014,1.000000,0.992832,0.935484
427,Shahrud,1277,3668.088,808.622,54.46583,18.92973,15.840,201.185,216.283,1.000000,1.000000,1.000000
428,Rey,377,3608.263,806.891,50.64179,19.08182,16.000,196.626,214.629,1.000000,1.000000,1.000000
429,Isfahan,439,3616.246,857.278,51.15209,14.65331,15.727,200.645,214.547,1.000000,1.000000,1.000000
430,Bushehr,467,3604.600,918.152,50.40764,9.30304,15.996,193.400,210.383,1.000000,1.000000,0.997859
431,Hormuz,614,3686.752,944.645,55.65889,6.97456,15.980,200.974,212.814,1.000000,0.993485,0.991857
432,Kerman,2001,3709.188,890.744,57.09301,11.71199,16.000,198.155,215.657,1.000000,1.000000,1.000000
433,Dash-i-Lut,997,3671.434,871.651,54.67975,13.39005,16.000,199.937,216.329,1.000000,1.000000,1.000000
434,Quhistan,1514,3753.962,947.860,59.95494,6.69199,16.000,203.362,215.396,1.000000,1.000000,1.000000
435,Sistan,1197,3752.259,894.366,59.84610,11.39362,16.000,194.715,215.258,1.000000,1.000000,1.000000
436,Birjand,1424,3733.537,856.426,58.64940,14.72816,16.000,195.602,214.841,1.000000,1.000000,1.000000
437,Atak,1384,3693.280,747.730,56.07611,24.28150,16.000,175.463,209.129,1.000000,1.000000,1.000000
438,Kara Kum,2106,3703.009,717.028,56.69802,26.97996,16.000,161.883,207.807,1.000000,1.000000,0.933998
439,Mangyshlak,2754,3632.836,647.137,52.21254,33.12270,16.000,143.926,207.161,0.997458,0.981845,0.000000
440,Qaraqalpak,978,3750.236,661.556,59.71680,31.85541,16.000,139.004,205.517,0.998978,0.978528,0.000000
441,Khiva,2491,3767.230,713.443,60.80308,27.29507,16.000,159.592,208.963,1.000000,1.000000,0.805701
442,Bukhara,1623,3809.075,727.786,63.47782,26.03442,16.000,166.811,213.545,1.000000,1.000000,1.000000
443,Ust Yurt,3252,3673.596,663.746,54.81792,31.66298,16.000,148.336,209.392,0.999692,0.998770,0.138376
444,Charjuy,2119,3793.580,761.667,62.48733,23.05659,16.000,174.457,212.181,1.000000,1.000000,1.000000
445,Marv,1519,3782.681,787.793,61.79067,20.76041,16.000,184.110,213.782,1.000000,1.000000,1.000000
446,Herat,864,3782.714,820.779,61.79281,17.86123,16.000,192.939,215.098,1.000000,1.000000,1.000000
